1.000000000000000000e+00 5.721305370330810547e+00 1.050395761255005778e-01
1.100000000000000089e+00 5.896513938903808594e+00 7.308082179360776698e-02
1.200000000000000178e+00 6.130499839782714844e+00 6.226914138152910005e-02
1.300000000000000266e+00 5.967278480529785156e+00 5.469671798674236723e-02
1.400000000000000355e+00 5.780140876770019531e+00 5.058956523735361199e-02
1.500000000000000444e+00 5.710626602172851562e+00 4.936179941706315272e-02
1.600000000000000533e+00 5.432708263397216797e+00 4.748900720573201450e-02
1.700000000000000622e+00 5.259650707244873047e+00 4.630560564539511204e-02
1.800000000000000711e+00 5.195992469787597656e+00 4.604298892330944970e-02
1.900000000000000799e+00 5.012485504150390625e+00 4.501747520053331342e-02
2.000000000000000888e+00 5.007962703704833984e+00 4.491825997015482658e-02
2.100000000000000977e+00 4.941319942474365234e+00 4.444455697889500984e-02
2.200000000000001066e+00 4.874275684356689453e+00 4.391788527520400220e-02
2.300000000000001155e+00 5.063519954681396484e+00 4.489218379820027888e-02
2.400000000000001243e+00 5.079286098480224609e+00 4.470502904689995644e-02
2.500000000000001332e+00 5.170177459716796875e+00 4.510324238668868974e-02
2.600000000000001421e+00 5.377141952514648438e+00 4.599713577778546253e-02
2.700000000000001510e+00 5.488886833190917969e+00 4.647262292017702301e-02
2.800000000000001599e+00 5.497149944305419922e+00 4.650758915938423693e-02
2.900000000000001688e+00 5.691523075103759766e+00 4.732267653155425996e-02
3.000000000000001776e+00 5.714737892150878906e+00 4.741908844507663340e-02
3.100000000000001865e+00 5.766675949096679688e+00 4.763408301021278268e-02
3.200000000000001954e+00 5.636437892913818359e+00 4.709311264430687122e-02
3.300000000000002043e+00 5.632503032684326172e+00 4.707667238803898285e-02
3.400000000000002132e+00 5.407438755035400391e+00 4.612653737632425865e-02
3.500000000000002220e+00 5.266970634460449219e+00 4.552348392421816381e-02
3.600000000000002309e+00 5.094237804412841797e+00 4.477077940575684145e-02
3.700000000000002398e+00 4.906553268432617188e+00 4.393830586270434935e-02
3.800000000000002487e+00 4.656701087951660156e+00 4.280497149014252101e-02
3.900000000000002576e+00 4.418259143829345703e+00 4.169467777924753399e-02
4.000000000000002665e+00 4.240411281585693359e+00 4.084689250233679292e-02
4.100000000000003197e+00 4.157389163970947266e+00 4.044505070075304215e-02
4.200000000000002842e+00 3.982295751571655273e+00 3.958419281667495404e-02
4.300000000000002487e+00 3.813497781753540039e+00 3.873617942372113016e-02
4.400000000000003020e+00 3.839859962463378906e+00 3.886983884089949964e-02
4.500000000000003553e+00 3.767461776733398438e+00 3.850166157690874946e-02
4.600000000000003197e+00 3.646273612976074219e+00 3.787735658550080847e-02
4.700000000000002842e+00 3.652175664901733398e+00 3.790799922184126536e-02
4.800000000000003375e+00 3.567186355590820312e+00 3.746432725130443425e-02
4.900000000000003908e+00 3.580170869827270508e+00 3.753244989616708049e-02
5.000000000000003553e+00 3.495574951171875000e+00 3.708637248556225646e-02
5.100000000000003197e+00 3.568760156631469727e+00 3.747259113742045650e-02
5.200000000000003730e+00 3.455441236495971680e+00 3.687285770145705410e-02
5.300000000000004263e+00 3.484164476394653320e+00 3.702579257061026918e-02
5.400000000000003908e+00 3.445997953414916992e+00 3.682243900280374876e-02
5.500000000000003553e+00 3.466851949691772461e+00 3.693368846632991837e-02
5.600000000000004086e+00 3.452293395996093750e+00 3.685605913215629637e-02
5.700000000000004619e+00 3.345663547515869141e+00 3.628241366626924758e-02
5.800000000000004263e+00 3.410979270935058594e+00 3.663486390130916981e-02
5.900000000000003908e+00 3.404290437698364258e+00 3.659892559747873753e-02
6.000000000000004441e+00 3.356680631637573242e+00 3.634210275378173260e-02
6.100000000000004974e+00 3.325596570968627930e+00 3.617344118158095922e-02
6.200000000000004619e+00 3.369271516799926758e+00 3.641019903601225294e-02
6.300000000000004263e+00 3.310251235961914062e+00 3.608988726586247892e-02
6.400000000000004796e+00 3.292151689529418945e+00 3.599108717486858983e-02
6.500000000000005329e+00 3.345663547515869141e+00 3.628241366626924758e-02
6.600000000000004974e+00 3.335433244705200195e+00 3.622690002489666744e-02
6.700000000000004619e+00 3.233131408691406250e+00 3.566701172021038979e-02
6.800000000000005151e+00 3.209129810333251953e+00 3.553437568211965936e-02
6.900000000000005684e+00 3.256739616394042969e+00 3.579699397213921552e-02
7.000000000000005329e+00 3.253198385238647461e+00 3.577752673931793026e-02
7.100000000000004974e+00 3.202440977096557617e+00 3.549732323627170782e-02
7.200000000000005507e+00 3.252804994583129883e+00 3.577536305955184709e-02
7.300000000000006040e+00 3.196145534515380859e+00 3.546241498125242420e-02
7.400000000000005684e+00 3.124140739440917969e+00 3.506067977817502179e-02
7.500000000000005329e+00 3.163881063461303711e+00 3.528296810125016586e-02
7.600000000000005862e+00 3.091482877731323242e+00 3.487694669404346054e-02
7.700000000000006395e+00 3.058037996292114258e+00 3.468777767183769956e-02
7.800000000000006040e+00 3.162700653076171875e+00 3.527638566256822983e-02
