2.400000000000001243e+00 4.986948966979980469e+00 4.431661935800965124e-02 5.079286098480224609e+00 4.470502904689995644e-02 2.669001102447509766e+00 3.243562919934534633e-02 3.724400043487548828e+00 3.838160112366410109e-02 3.111048460006713867e+00 3.498874655130260886e-02 3.463337659835815430e+00 3.694239931671922106e-02 2.969680547714233398e+00 3.419076996568733151e-02 2.669396400451660156e+00 3.242607212048367882e-02 2.145834207534790039e+00 2.914986659671463601e-02
2.500000000000001332e+00 5.070044994354248047e+00 4.468431166657293313e-02 5.170177459716796875e+00 4.510324238668868974e-02 2.827067613601684570e+00 3.338228499395733129e-02 3.647665262222290039e+00 3.798415082914589208e-02 3.143709421157836914e+00 3.517192918050370681e-02 3.470824718475341797e+00 3.698230867232413926e-02 3.026759386062622070e+00 3.451778915949837989e-02 2.718632936477661133e+00 3.272375096773764980e-02 2.248789787292480469e+00 2.984096961176929685e-02
2.600000000000001421e+00 5.227967262268066406e+00 4.537488995446981727e-02 5.377141952514648438e+00 4.599713577778546253e-02 2.958724260330200195e+00 3.415074640224079194e-02 3.728355407714843750e+00 3.840197676937581045e-02 3.192110538482666016e+00 3.544165146922764742e-02 3.515746831893920898e+00 3.722086618403454977e-02 3.084625720977783203e+00 3.484618635599796149e-02 2.860433340072631836e+00 3.356631947648314879e-02 2.276112556457519531e+00 3.002170656407660704e-02
2.700000000000001510e+00 5.451657295227050781e+00 4.633545471475575966e-02 5.488886833190917969e+00 4.647262292017702301e-02 3.128221988677978516e+00 3.511532963949510339e-02 3.753274440765380859e+00 3.853009556395266266e-02 3.261367321014404297e+00 3.582406387954264332e-02 3.616230487823486328e+00 3.774902439477079152e-02 3.273970365524291992e+00 3.589974733247236482e-02 2.937242031097412109e+00 3.401399731000499110e-02 2.404807329177856445e+00 3.085877178331744922e-02
2.800000000000001599e+00 5.517425060272216797e+00 4.661410901863617673e-02 5.497149944305419922e+00 4.650758915938423693e-02 3.228344202041625977e+00 3.567285519686110712e-02 3.714115858078002930e+00 3.832857375208507944e-02 3.313703536987304688e+00 3.611035958445416028e-02 3.662728786468505859e+00 3.799094208704273390e-02 3.309398651123046875e+00 3.609346402507877111e-02 3.004597425460815430e+00 3.440178233405163238e-02 2.403223276138305664e+00 3.084860749721058532e-02
2.900000000000001688e+00 5.688736915588378906e+00 4.733224381765308714e-02 5.691523075103759766e+00 4.732267653155425996e-02 3.387199163436889648e+00 3.653998173797776833e-02 3.843852996826171875e+00 3.899225124560987826e-02 3.343609809875488281e+00 3.627294259425371120e-02 3.620171070098876953e+00 3.776958598701107145e-02 3.318058967590332031e+00 3.614065906506341852e-02 3.162547588348388672e+00 3.529444283605562283e-02 2.511722803115844727e+00 3.153728855472404113e-02
3.000000000000001776e+00 5.655656337738037109e+00 4.719442085174212903e-02 5.714737892150878906e+00 4.741908844507663340e-02 3.428588151931762695e+00 3.676254945332075447e-02 3.765140533447265625e+00 3.859095501676789580e-02 3.413653612136840820e+00 3.665090654270926340e-02 3.696617364883422852e+00 3.816628896514245861e-02 3.438121557235717773e+00 3.678871639532436261e-02 3.163729190826416016e+00 3.530103602572104426e-02 2.554488897323608398e+00 3.180464240873573378e-02
3.100000000000001865e+00 5.677316188812255859e+00 4.728470748349401093e-02 5.766675949096679688e+00 4.763408301021278268e-02 3.403754711151123047e+00 3.662917110951585675e-02 3.704622983932495117e+00 3.827956021061269115e-02 3.384140968322753906e+00 3.649212930569389196e-02 3.605591058731079102e+00 3.769345207060899317e-02 3.455835819244384766e+00 3.688336749014054644e-02 3.190513849258422852e+00 3.545015275670158200e-02 2.628141880035400391e+00 3.225989168519415029e-02
3.200000000000001954e+00 5.657231330871582031e+00 4.720099297555226114e-02 5.636437892913818359e+00 4.709311264430687122e-02 3.389170169830322266e+00 3.655061093264596467e-02 3.750505447387695312e+00 3.851588118791502563e-02 3.392404556274414062e+00 3.653665648389822079e-02 3.646178483963012695e+00 3.790501276339973413e-02 3.461346864700317383e+00 3.691276499807324279e-02 3.198391675949096680e+00 3.549389139487510447e-02 2.557260990142822266e+00 3.182189338802607348e-02
3.300000000000002043e+00 5.582799434661865234e+00 4.688945362224559293e-02 5.632503032684326172e+00 4.707667238803898285e-02 3.276040077209472656e+00 3.593540644035680270e-02 3.641732215881347656e+00 3.795324678788186690e-02 3.411686182022094727e+00 3.664034279943097910e-02 3.560274839401245117e+00 3.745583166820928150e-02 3.374350547790527344e+00 3.644593719176212471e-02 3.122370719909667969e+00 3.506953686793234243e-02 2.531522035598754883e+00 3.166134413773091794e-02
3.400000000000002132e+00 5.407549381256103516e+00 4.614763016573339427e-02 5.407438755035400391e+00 4.612653737632425865e-02 3.169216871261596680e+00 3.534467108007834785e-02 3.544825077056884766e+00 3.744487047301703342e-02 3.320786476135253906e+00 3.614893217111567886e-02 3.466095924377441406e+00 3.695710777762774291e-02 3.343646049499511719e+00 3.627974029534221379e-02 3.001052379608154297e+00 3.438148163785988143e-02 2.502219200134277344e+00 3.147756821351446049e-02
3.500000000000002220e+00 5.267349243164062500e+00 4.554547284911834859e-02 5.266970634460449219e+00 4.552348392421816381e-02 3.009573459625244141e+00 3.444295789545716302e-02 3.449895620346069336e+00 3.694008615623403657e-02 3.274353027343750000e+00 3.589531265314008929e-02 3.339604854583740234e+00 3.627648666914597836e-02 3.214529514312744141e+00 3.557236411133461035e-02 2.973873853683471680e+00 3.422544293119358233e-02 2.415498733520507812e+00 3.092729333963408628e-02
3.600000000000002309e+00 4.983798503875732422e+00 4.430261837215891674e-02 5.094237804412841797e+00 4.477077940575684145e-02 2.857025384902954102e+00 3.355869101013950195e-02 3.294053077697753906e+00 3.609609501085567912e-02 3.274746417999267578e+00 3.589746949932819814e-02 3.180407047271728516e+00 3.540128609215357353e-02 3.035026073455810547e+00 3.456489406963256239e-02 2.853737354278564453e+00 3.352700786979471298e-02 2.352141380310058594e+00 3.051899433138804615e-02
3.700000000000002398e+00 4.815637111663818359e+00 4.354878420932386390e-02 4.906553268432617188e+00 4.393830586270434935e-02 2.638254880905151367e+00 3.224826341070216595e-02 3.228788852691650391e+00 3.573672589744179839e-02 3.094521284103393555e+00 3.489568531657591399e-02 3.085440158843994141e+00 3.486873943425292111e-02 3.046048164367675781e+00 3.462760093950154744e-02 2.658367633819580078e+00 3.235901665585670661e-02 2.300267696380615234e+00 3.018058713399522641e-02
3.800000000000002487e+00 4.549020767211914062e+00 4.232608617528356432e-02 4.656701087951660156e+00 4.280497149014252101e-02 2.523154020309448242e+00 3.153696046470079450e-02 3.092327833175659180e+00 3.497338718328241169e-02 3.044152736663818359e+00 3.461052682614147030e-02 2.913632869720458984e+00 3.388403247049102257e-02 2.850405216217041016e+00 3.349710811357314855e-02 2.622917413711547852e+00 3.214253377511341186e-02 2.161277532577514648e+00 2.925457287879796794e-02
3.900000000000002576e+00 4.414727687835693359e+00 4.169664635020938620e-02 4.418259143829345703e+00 4.169467777924753399e-02 2.357203722000122070e+00 3.048221430506808591e-02 2.952702283859252930e+00 3.417470456772050275e-02 2.965058326721191406e+00 3.415793500038808578e-02 2.695327043533325195e+00 3.258992920036372920e-02 2.698457002639770508e+00 3.259205696943785757e-02 2.476390123367309570e+00 3.123182277996047404e-02 2.088020563125610352e+00 2.875450407140544770e-02
4.000000000000002665e+00 4.198520183563232422e+00 4.066280104418169838e-02 4.240411281585693359e+00 4.084689250233679292e-02 2.178639650344848633e+00 2.930492757277300062e-02 2.953888893127441406e+00 3.418157086479298862e-02 2.867862701416015625e+00 3.359341549063658838e-02 2.663014650344848633e+00 3.239399119781768283e-02 2.581937074661254883e+00 3.188062718674235935e-02 2.275899887084960938e+00 2.994086687240501629e-02 1.999320268630981445e+00 2.813712250301016876e-02
4.100000000000003197e+00 4.062258243560791016e+00 3.999750819441289656e-02 4.157389163970947266e+00 4.044505070075304215e-02 2.038311004638671875e+00 2.834543909390530025e-02 2.770358562469482422e+00 3.310266290995646926e-02 2.784046173095703125e+00 3.309887262086116944e-02 2.497117996215820312e+00 3.136875048135627508e-02 2.466598272323608398e+00 3.116041524703266549e-02 2.192394971847534180e+00 2.938645526032920147e-02 1.877357363700866699e+00 2.726540629607742544e-02
4.200000000000002842e+00 3.879919528961181641e+00 3.908953655547988543e-02 3.982295751571655273e+00 3.958419281667495404e-02 1.945284247398376465e+00 2.769105476714372668e-02 2.727640390396118164e+00 3.284645384132425100e-02 2.670323133468627930e+00 3.241581216150536682e-02 2.433281421661376953e+00 3.096519698331293841e-02 2.392986059188842773e+00 3.069192391466843764e-02 2.105739116668701172e+00 2.879984024456550343e-02 1.825483560562133789e+00 2.688607827935418984e-02
4.300000000000002487e+00 3.850383043289184570e+00 3.894046448259252252e-02 3.813497781753540039e+00 3.873617942372113016e-02 1.907048702239990234e+00 2.741756312733688999e-02 2.678197860717773438e+00 3.254739763337334557e-02 2.606968879699707031e+00 3.202896617030338844e-02 2.381660223007202148e+00 3.063497949364660244e-02 2.259145736694335938e+00 2.982127128828982246e-02 2.070288896560668945e+00 2.855638836867837108e-02 1.768857955932617188e+00 2.646579671242125370e-02
4.400000000000003020e+00 3.747989654541015625e+00 3.841920329183400734e-02 3.839859962463378906e+00 3.886983884089949964e-02 1.873937487602233887e+00 2.717850154671186402e-02 2.575753211975097656e+00 3.191883698903513755e-02 2.629792213439941406e+00 3.216886291544265170e-02 2.286299228668212891e+00 3.001540642810196155e-02 2.151679992675781250e+00 2.910334146864250460e-02 1.938729524612426758e+00 2.763416880430808603e-02 1.709460377693176270e+00 2.601764720245680271e-02
4.500000000000003553e+00 3.772800445556640625e+00 3.854615597619396455e-02 3.767461776733398438e+00 3.850166157690874946e-02 1.799437284469604492e+00 2.663276831107929538e-02 2.554394006729125977e+00 3.178621987343911715e-02 2.552665233612060547e+00 3.169362597625609984e-02 2.309942483901977539e+00 3.017020583760548699e-02 2.160733938217163086e+00 2.916450815134828331e-02 1.964332342147827148e+00 2.781603893633238095e-02 1.672633886337280273e+00 2.573587572932101858e-02
4.600000000000003197e+00 3.636538505554199219e+00 3.784367071974514829e-02 3.646273612976074219e+00 3.787735658550080847e-02 1.739127516746520996e+00 2.618265432097346274e-02 2.560722827911376953e+00 3.182557144514483460e-02 2.523152351379394531e+00 3.150987906012794881e-02 2.224432945251464844e+00 2.960651840278655939e-02 2.054448843002319336e+00 2.843817285493504751e-02 1.870192527770996094e+00 2.714131944782525313e-02 1.607692718505859375e+00 2.523132239460831872e-02
4.700000000000002842e+00 3.595974922180175781e+00 3.763201656986879529e-02 3.652175664901733398e+00 3.790799922184126536e-02 1.711140632629394531e+00 2.597112801811410354e-02 2.476077318191528320e+00 3.129514942041364961e-02 2.441696882247924805e+00 3.099708629468993920e-02 2.157049655914306641e+00 2.915464533830622665e-02 1.977293848991394043e+00 2.789906381698183807e-02 1.839469075202941895e+00 2.691745785630246871e-02 1.591457366943359375e+00 2.510359958924348114e-02
4.800000000000003375e+00 3.590461492538452148e+00 3.760315607633413909e-02 3.567186355590820312e+00 3.746432725130443425e-02 1.673299193382263184e+00 2.568235041980004504e-02 2.489921092987060547e+00 3.138251391578929239e-02 2.425169706344604492e+00 3.089200264215087241e-02 2.166112899780273438e+00 2.921583039057481027e-02 2.025712490081787109e+00 2.823858507697520406e-02 1.791414380073547363e+00 2.656353256989315431e-02 1.580369830131530762e+00 2.501599952293894619e-02
4.900000000000003908e+00 3.588886260986328125e+00 3.759490615168980393e-02 3.580170869827270508e+00 3.753244989616708049e-02 1.726513743400573730e+00 2.608753083005303786e-02 2.459860086441040039e+00 3.119249694765632505e-02 2.470816373825073242e+00 3.118137203380989125e-02 2.127101659774780273e+00 2.895154909440813065e-02 1.953675031661987305e+00 2.773193533337499697e-02 1.746116995811462402e+00 2.622554167781723441e-02 1.519784331321716309e+00 2.453180372224081363e-02
5.000000000000003553e+00 3.507365465164184570e+00 3.716547307795818600e-02 3.495574951171875000e+00 3.708637248556225646e-02 1.722571849822998047e+00 2.605773352640532517e-02 2.519982099533081055e+00 3.157138725998380469e-02 2.359848022460937500e+00 3.047312575284164687e-02 2.077450990676879883e+00 2.861166074808155907e-02 1.940684556961059570e+00 2.763958391226702116e-02 1.683882236480712891e+00 2.575393889992367083e-02 1.512656688690185547e+00 2.447420973812932526e-02
5.100000000000003197e+00 3.510909795761108398e+00 3.718424720750296980e-02 3.568760156631469727e+00 3.747259113742045650e-02 1.619690656661987305e+00 2.526759985701565459e-02 2.458673477172851562e+00 3.118497252420885865e-02 2.442877531051635742e+00 3.100457864132347488e-02 2.089272499084472656e+00 2.869295173702038002e-02 1.957217812538146973e+00 2.775706875759618997e-02 1.732724666595458984e+00 2.612477642589153271e-02 1.539583563804626465e+00 2.469108213688594317e-02
5.200000000000003730e+00 3.441597461700439453e+00 3.681537169621294792e-02 3.455441236495971680e+00 3.687285770145705410e-02 1.660685420036315918e+00 2.558536692335642432e-02 2.466979980468750000e+00 3.123760542667885706e-02 2.424382686614990234e+00 3.088698974108060324e-02 2.087302207946777344e+00 2.867941924004684465e-02 1.863529562950134277e+00 2.708458390634994536e-02 1.739814758300781250e+00 2.617817105133127611e-02 1.488897681236267090e+00 2.428124318146137467e-02
5.300000000000004263e+00 3.415998935699462891e+00 3.667820122354860379e-02 3.484164476394653320e+00 3.702579257061026918e-02 1.666598200798034668e+00 2.563087362959972151e-02 2.446411848068237305e+00 3.110711357388885184e-02 2.461765766143798828e+00 3.112421090043768906e-02 2.036863327026367188e+00 2.833078656107364604e-02 1.856050252914428711e+00 2.703017701161225875e-02 1.655522108078002930e+00 2.553614269425273642e-02 1.471870303153991699e+00 2.414200172447824796e-02
5.400000000000003908e+00 3.425450801849365234e+00 3.672890843839236863e-02 3.445997953414916992e+00 3.682243900280374876e-02 1.668174862861633301e+00 2.564299511224923597e-02 2.429008007049560547e+00 3.099626830746670184e-02 2.391328334808349609e+00 3.067570817813374678e-02 2.008491516113281250e+00 2.813278213191691343e-02 1.825345754623413086e+00 2.680566521074789071e-02 1.635827660560607910e+00 2.538379589436845149e-02 1.492857456207275391e+00 2.431351062849716402e-02
5.500000000000003553e+00 3.331721544265747070e+00 3.622292372852205233e-02 3.466851949691772461e+00 3.693368846632991837e-02 1.651619315147399902e+00 2.551543234139676611e-02 2.408835649490356445e+00 3.086729049645224252e-02 2.411397218704223633e+00 3.080415909653258164e-02 1.931257009506225586e+00 2.758657075764813643e-02 1.815110921859741211e+00 2.673040890249471849e-02 1.703970670700073242e+00 2.590710343417743089e-02 1.475038170814514160e+00 2.416796785376327042e-02
5.600000000000004086e+00 3.433327198028564453e+00 3.677111103583512869e-02 3.452293395996093750e+00 3.685605913215629637e-02 1.620084762573242188e+00 2.527067433532076413e-02 2.337638378143310547e+00 3.040770219794811796e-02 2.392902374267578125e+00 3.068580219228589021e-02 1.991153120994567871e+00 2.801109040790310256e-02 1.769054055213928223e+00 2.638909978119717212e-02 1.690578341484069824e+00 2.580509475582403595e-02 1.491669535636901855e+00 2.430383489263804667e-02
5.700000000000004619e+00 3.415998935699462891e+00 3.667820122354860379e-02 3.345663547515869141e+00 3.628241366626924758e-02 1.582243442535400391e+00 2.497379854795765339e-02 2.385103225708007812e+00 3.071485850064449921e-02 2.436581373214721680e+00 3.096459851039098585e-02 1.971056461334228516e+00 2.786937374944551196e-02 1.782831788063049316e+00 2.649166176814020043e-02 1.650007724761962891e+00 2.549357735953976939e-02 1.435439825057983398e+00 2.384135868051011700e-02
5.800000000000004263e+00 3.399852275848388672e+00 3.659141384178281331e-02 3.410979270935058594e+00 3.663486390130916981e-02 1.604317545890808105e+00 2.514740201807258782e-02 2.323003530502319336e+00 3.031236789718813607e-02 2.399985551834106445e+00 3.073118422673359537e-02 1.947413206100463867e+00 2.770172009004030766e-02 1.820621967315673828e+00 2.677095781784419315e-02 1.605891942977905273e+00 2.515046142065091236e-02 1.445339441299438477e+00 2.392342900473686321e-02
5.900000000000003908e+00 3.396307945251464844e+00 3.657233538701564618e-02 3.404290437698364258e+00 3.659892559747873753e-02 1.603134989738464355e+00 2.513813222528307398e-02 2.338033914566040039e+00 3.041027465277256273e-02 2.385819196701049805e+00 3.064035294168060766e-02 1.935197472572326660e+00 2.761470023447567049e-02 1.760000228881835938e+00 2.632148430830462404e-02 1.603528618812561035e+00 2.513194801260611178e-02 1.430292129516601562e+00 2.379857026156237745e-02
6.000000000000004441e+00 3.347867965698242188e+00 3.631059186376385528e-02 3.356680631637573242e+00 3.634210275378173260e-02 1.622055649757385254e+00 2.528604111955347691e-02 2.309950590133666992e+00 3.022708633166146588e-02 2.325613021850585938e+00 3.025127752917795496e-02 1.966327786445617676e+00 2.783592379890443766e-02 1.762755751609802246e+00 2.634208130325769656e-02 1.618102550506591797e+00 2.524589775155765964e-02 1.423164367675781250e+00 2.373919743660087012e-02
6.100000000000004974e+00 3.294308423995971680e+00 3.601897024772184736e-02 3.325596570968627930e+00 3.617344118158095922e-02 1.583031773567199707e+00 2.498001944693269832e-02 2.331705331802368164e+00 3.036908922720040274e-02 2.309085845947265625e+00 3.014359402310130137e-02 1.894610047340393066e+00 2.732357966017174428e-02 1.810387134552001953e+00 2.669560366780759919e-02 1.611012458801269531e+00 2.519052712811232705e-02 1.421580433845520020e+00 2.372598329840104256e-02
6.200000000000004619e+00 3.387644052505493164e+00 3.652565721178826358e-02 3.369271516799926758e+00 3.641019903601225294e-02 1.579878330230712891e+00 2.495512654643290001e-02 2.304808616638183594e+00 3.019342442698742801e-02 2.331909179687500000e+00 3.029219912722830310e-02 1.908007860183715820e+00 2.742001946050932545e-02 1.776139736175537109e+00 2.644189563213727653e-02 1.611800312995910645e+00 2.519668542844344730e-02 1.437023758888244629e+00 2.385450890692673853e-02
6.300000000000004263e+00 3.419937133789062500e+00 3.669933774418927125e-02 3.310251235961914062e+00 3.608988726586247892e-02 1.615354657173156738e+00 2.523375587245893850e-02 2.292546987533569336e+00 3.011300187944336917e-02 2.279966592788696289e+00 2.995292402219091807e-02 1.878453850746154785e+00 2.720682994517250805e-02 1.745435237884521484e+00 2.621234561675944708e-02 1.608649134635925293e+00 2.517204318741030067e-02 1.357827186584472656e+00 2.318786368545079982e-02
6.400000000000004796e+00 3.288007259368896484e+00 3.598450644818053379e-02 3.292151689529418945e+00 3.599108717486858983e-02 1.564110994338989258e+00 2.483028771168795112e-02 2.305599689483642578e+00 3.019860562383843566e-02 2.348436355590820312e+00 3.039935623465486389e-02 1.863873839378356934e+00 2.710103870766966336e-02 1.717879891395568848e+00 2.600461402869358105e-02 1.620072007179260254e+00 2.526125694124368298e-02 1.419600486755371094e+00 2.370945526901905090e-02
6.500000000000005329e+00 3.276980400085449219e+00 3.592411524159889319e-02 3.345663547515869141e+00 3.628241366626924758e-02 1.616931319236755371e+00 2.524606802536157046e-02 2.241917848587036133e+00 2.977863479832721164e-02 2.337418317794799805e+00 3.032796023149129244e-02 1.879635930061340332e+00 2.721538958985342954e-02 1.713549733161926270e+00 2.597181943217647185e-02 1.585803508758544922e+00 2.499266032625345815e-02 1.410096883773803711e+00 2.362995980542801147e-02
6.600000000000004974e+00 3.295096158981323242e+00 3.602327590433249821e-02 3.335433244705200195e+00 3.622690002489666744e-02 1.562140107154846191e+00 2.481463869789951246e-02 2.268814563751220703e+00 2.995673200323430846e-02 2.294132709503173828e+00 3.004583353920849825e-02 1.882788419723510742e+00 2.723820215847736620e-02 1.700165629386901855e+00 2.587019148333034174e-02 1.525932073593139648e+00 2.451632724355078119e-02 1.433459997177124023e+00 2.382491069050092503e-02
6.700000000000004619e+00 3.254926443099975586e+00 3.580302723285756772e-02 3.233131408691406250e+00 3.566701172021038979e-02 1.524298787117004395e+00 2.451224033537987776e-02 2.250224113464355469e+00 2.983374887454406585e-02 2.342140197753906250e+00 3.035857907849353471e-02 1.857568979263305664e+00 2.705516302736784770e-02 1.715124249458312988e+00 2.598374952900783449e-02 1.558231115341186523e+00 2.477443409265871893e-02 1.457614898681640625e+00 2.402480684924444831e-02
6.800000000000005151e+00 3.232084751129150391e+00 3.567718140504393121e-02 3.209129810333251953e+00 3.553437568211965936e-02 1.550708889961242676e+00 2.472367908923377156e-02 2.366117238998413086e+00 3.059236605449809979e-02 2.346468925476074219e+00 3.038661925155304935e-02 1.785457134246826172e+00 2.652481705606027709e-02 1.752127170562744141e+00 2.626254674149384669e-02 1.521993279457092285e+00 2.448466466125305552e-02 1.393465638160705566e+00 2.349019540357354108e-02
6.900000000000005684e+00 3.203729867935180664e+00 3.552033871975814744e-02 3.256739616394042969e+00 3.579699397213921552e-02 1.537700891494750977e+00 2.461976454796452329e-02 2.331309795379638672e+00 3.036651328341297834e-02 2.344107866287231445e+00 3.037132782095212230e-02 1.841412782669067383e+00 2.693724998319681208e-02 1.715124249458312988e+00 2.598374952900783449e-02 1.519629836082458496e+00 2.446564744311297696e-02 1.341195821762084961e+00 2.304541824283022622e-02
7.000000000000005329e+00 3.229722023010253906e+00 3.566413752620747890e-02 3.253198385238647461e+00 3.577752673931793026e-02 1.546767115592956543e+00 2.469223601522542791e-02 2.278307437896728516e+00 3.001933757205021286e-02 2.266587257385253906e+00 2.986491074604937651e-02 1.851264119148254395e+00 2.700920942642147729e-02 1.708825945854187012e+00 2.593599621590952226e-02 1.515297055244445801e+00 2.443074409587147125e-02 1.431480050086975098e+00 2.380845133745483969e-02
