1.000000000000000000e+00 3.449442863464355469e+00 8.280097629231962519e-02
1.100000000000000089e+00 3.091630220413208008e+00 5.267793028358733892e-02
1.200000000000000178e+00 3.437005519866943359e+00 4.827131802088995699e-02
1.300000000000000266e+00 3.340855836868286133e+00 4.196147489705855105e-02
1.400000000000000355e+00 3.374094486236572266e+00 3.925489405400450771e-02
1.500000000000000444e+00 3.317336320877075195e+00 3.753528153962311376e-02
1.600000000000000533e+00 3.153921842575073242e+00 3.649561392784281266e-02
1.700000000000000622e+00 3.023160934448242188e+00 3.521797625855019320e-02
1.800000000000000711e+00 2.971032619476318359e+00 3.515563943688909676e-02
1.900000000000000799e+00 2.847576618194580078e+00 3.372986183385043996e-02
2.000000000000000888e+00 2.878692388534545898e+00 3.395135171715102373e-02
2.100000000000000977e+00 2.873031616210937500e+00 3.377340999386616027e-02
2.200000000000001066e+00 2.834433555603027344e+00 3.351018709994384864e-02
2.300000000000001155e+00 2.966017484664916992e+00 3.428394722973380354e-02
2.400000000000001243e+00 2.969680547714233398e+00 3.419076996568733151e-02
2.500000000000001332e+00 3.026759386062622070e+00 3.451778915949837989e-02
2.600000000000001421e+00 3.084625720977783203e+00 3.484618635599796149e-02
2.700000000000001510e+00 3.273970365524291992e+00 3.589974733247236482e-02
2.800000000000001599e+00 3.309398651123046875e+00 3.609346402507877111e-02
2.900000000000001688e+00 3.318058967590332031e+00 3.614065906506341852e-02
3.000000000000001776e+00 3.438121557235717773e+00 3.678871639532436261e-02
3.100000000000001865e+00 3.455835819244384766e+00 3.688336749014054644e-02
3.200000000000001954e+00 3.461346864700317383e+00 3.691276499807324279e-02
3.300000000000002043e+00 3.374350547790527344e+00 3.644593719176212471e-02
3.400000000000002132e+00 3.343646049499511719e+00 3.627974029534221379e-02
3.500000000000002220e+00 3.214529514312744141e+00 3.557236411133461035e-02
3.600000000000002309e+00 3.035026073455810547e+00 3.456489406963256239e-02
3.700000000000002398e+00 3.046048164367675781e+00 3.462760093950154744e-02
3.800000000000002487e+00 2.850405216217041016e+00 3.349710811357314855e-02
3.900000000000002576e+00 2.698457002639770508e+00 3.259205696943785757e-02
4.000000000000002665e+00 2.581937074661254883e+00 3.188062718674235935e-02
4.100000000000003197e+00 2.466598272323608398e+00 3.116041524703266549e-02
4.200000000000002842e+00 2.392986059188842773e+00 3.069192391466843764e-02
4.300000000000002487e+00 2.259145736694335938e+00 2.982127128828982246e-02
4.400000000000003020e+00 2.151679992675781250e+00 2.910334146864250460e-02
4.500000000000003553e+00 2.160733938217163086e+00 2.916450815134828331e-02
4.600000000000003197e+00 2.054448843002319336e+00 2.843817285493504751e-02
4.700000000000002842e+00 1.977293848991394043e+00 2.789906381698183807e-02
4.800000000000003375e+00 2.025712490081787109e+00 2.823858507697520406e-02
4.900000000000003908e+00 1.953675031661987305e+00 2.773193533337499697e-02
5.000000000000003553e+00 1.940684556961059570e+00 2.763958391226702116e-02
5.100000000000003197e+00 1.957217812538146973e+00 2.775706875759618997e-02
5.200000000000003730e+00 1.863529562950134277e+00 2.708458390634994536e-02
5.300000000000004263e+00 1.856050252914428711e+00 2.703017701161225875e-02
5.400000000000003908e+00 1.825345754623413086e+00 2.680566521074789071e-02
5.500000000000003553e+00 1.815110921859741211e+00 2.673040890249471849e-02
5.600000000000004086e+00 1.769054055213928223e+00 2.638909978119717212e-02
5.700000000000004619e+00 1.782831788063049316e+00 2.649166176814020043e-02
5.800000000000004263e+00 1.820621967315673828e+00 2.677095781784419315e-02
5.900000000000003908e+00 1.760000228881835938e+00 2.632148430830462404e-02
6.000000000000004441e+00 1.762755751609802246e+00 2.634208130325769656e-02
6.100000000000004974e+00 1.810387134552001953e+00 2.669560366780759919e-02
6.200000000000004619e+00 1.776139736175537109e+00 2.644189563213727653e-02
6.300000000000004263e+00 1.745435237884521484e+00 2.621234561675944708e-02
6.400000000000004796e+00 1.717879891395568848e+00 2.600461402869358105e-02
6.500000000000005329e+00 1.713549733161926270e+00 2.597181943217647185e-02
6.600000000000004974e+00 1.700165629386901855e+00 2.587019148333034174e-02
6.700000000000004619e+00 1.715124249458312988e+00 2.598374952900783449e-02
6.800000000000005151e+00 1.752127170562744141e+00 2.626254674149384669e-02
6.900000000000005684e+00 1.715124249458312988e+00 2.598374952900783449e-02
7.000000000000005329e+00 1.708825945854187012e+00 2.593599621590952226e-02
7.100000000000004974e+00 1.695835590362548828e+00 2.583722626793422128e-02
7.200000000000005507e+00 1.745435237884521484e+00 2.621234561675944708e-02
7.300000000000006040e+00 1.734806656837463379e+00 2.613241620467113627e-02
7.400000000000005684e+00 1.680483222007751465e+00 2.572000914222687465e-02
7.500000000000005329e+00 1.671823024749755859e+00 2.565365038252331864e-02
7.600000000000005862e+00 1.614350438117980957e+00 2.520884371790073006e-02
7.700000000000006395e+00 1.641512155532836914e+00 2.542003058224960935e-02
7.800000000000006040e+00 1.622617006301879883e+00 2.527330479337594471e-02
7.900000000000005684e+00 1.640724778175354004e+00 2.541393392055208214e-02
8.000000000000007105e+00 1.659619927406311035e+00 2.555985244366277068e-02
8.100000000000006750e+00 1.661981821060180664e+00 2.557803372807939193e-02
8.200000000000006395e+00 1.615924954414367676e+00 2.522113471995617029e-02
8.300000000000006040e+00 1.608052015304565430e+00 2.515961966562692623e-02
8.400000000000005684e+00 1.631277322769165039e+00 2.534065957125770582e-02
8.500000000000007105e+00 1.620648741722106934e+00 2.525797183995747916e-02
8.600000000000006750e+00 1.602934598922729492e+00 2.511955409777283030e-02
8.700000000000006395e+00 1.566325306892395020e+00 2.483104579050508798e-02
8.800000000000007816e+00 1.567112684249877930e+00 2.483728553071929898e-02
8.900000000000007461e+00 1.574985623359680176e+00 2.489959693203196503e-02
9.000000000000007105e+00 1.565931677818298340e+00 2.482792533233499355e-02
9.100000000000006750e+00 1.572623729705810547e+00 2.488091989707580040e-02
9.200000000000006395e+00 1.572230100631713867e+00 2.487780569468584640e-02
9.300000000000007816e+00 1.531684398651123047e+00 2.455492752463707753e-02
9.400000000000007461e+00 1.603721976280212402e+00 2.512572218972528373e-02
9.500000000000007105e+00 1.552547693252563477e+00 2.472159539905545433e-02
9.600000000000008527e+00 1.504522681236267090e+00 2.433623455942223596e-02
9.700000000000008171e+00 1.537982702255249023e+00 2.460536131851596281e-02
9.800000000000007816e+00 1.534046173095703125e+00 2.457385232707995013e-02
9.900000000000007461e+00 1.528928756713867188e+00 2.453283013728883855e-02
1.000000000000000711e+01 1.512395620346069336e+00 2.439982556032716313e-02
1.010000000000000853e+01 1.535227179527282715e+00 2.458330926501981969e-02
1.020000000000000817e+01 1.528928756713867188e+00 2.453283013728883855e-02
1.030000000000000782e+01 1.508065462112426758e+00 2.436487104851258953e-02
1.040000000000000924e+01 1.542706489562988281e+00 2.464311892842762849e-02
1.050000000000000888e+01 1.531684398651123047e+00 2.455492752463707753e-02
1.060000000000000853e+01 1.513182878494262695e+00 2.440617554756812843e-02
1.070000000000000817e+01 1.497830629348754883e+00 2.428205127073320910e-02
1.080000000000000782e+01 1.508852720260620117e+00 2.437123014324399720e-02
1.090000000000000924e+01 1.476179957389831543e+00 2.410591800981199545e-02
1.100000000000000888e+01 1.533652544021606445e+00 2.457069920557764311e-02
1.110000000000000853e+01 1.473424434661865234e+00 2.408340864372537568e-02
1.120000000000000995e+01 1.457284927368164062e+00 2.395114326023190660e-02
1.130000000000000959e+01 1.521449446678161621e+00 2.447275093740073834e-02
1.140000000000000924e+01 1.502948045730590820e+00 2.432349640908111274e-02
1.150000000000000888e+01 1.464764237403869629e+00 2.401252755486541629e-02
1.160000000000000853e+01 1.539950966835021973e+00 2.462110069281054497e-02
1.170000000000000995e+01 1.506490826606750488e+00 2.435214787738469028e-02
1.180000000000000959e+01 1.496649622917175293e+00 2.427247695823480864e-02
1.190000000000000924e+01 1.413589954376220703e+00 2.358933748735892941e-02
1.200000000000001066e+01 1.452167391777038574e+00 2.390905267517069374e-02
1.210000000000001030e+01 1.406504273414611816e+00 2.353014206785963153e-02
1.220000000000000995e+01 1.428548574447631836e+00 2.371382034372687339e-02
1.230000000000000959e+01 1.450986504554748535e+00 2.389932893613564216e-02
1.240000000000000924e+01 1.401386857032775879e+00 2.348729703660240586e-02
1.250000000000001066e+01 1.386428236961364746e+00 2.336160717680945201e-02
1.260000000000001030e+01 1.367533087730407715e+00 2.320186781834447654e-02
1.270000000000000995e+01 1.411228060722351074e+00 2.356962219976306561e-02
1.280000000000001137e+01 1.370682358741760254e+00 2.322856732984623571e-02
1.290000000000001101e+01 1.381310820579528809e+00 2.331845248371961637e-02
1.300000000000001066e+01 1.407291531562805176e+00 2.353672668868751761e-02
1.310000000000001030e+01 1.345488786697387695e+00 2.301410395168649800e-02
1.320000000000000995e+01 1.374225139617919922e+00 2.325856764456121425e-02
1.330000000000001137e+01 1.302581191062927246e+00 2.264417094538271474e-02
1.340000000000001101e+01 1.343126893043518066e+00 2.299389545610049101e-02
1.350000000000001066e+01 1.301006674766540527e+00 2.263048039337828971e-02
1.360000000000001208e+01 1.301400303840637207e+00 2.263390380772256627e-02
1.370000000000001172e+01 1.268727421760559082e+00 2.234797588100657581e-02
1.380000000000001137e+01 1.286835312843322754e+00 2.250689068079728822e-02
1.390000000000001101e+01 1.267152905464172363e+00 2.233410376552898494e-02
