2.031380000000000109e+03
2.033200000000000045e+03
2.029519999999999982e+03
2.022549999999999955e+03
2.033009999999999991e+03
2.030180000000000064e+03
2.032269999999999982e+03
2.031019999999999982e+03
2.020289999999999964e+03
