1.000000000000000000e+00 7.929686546325683594e+00 1.108924707616695815e-01
1.100000000000000089e+00 6.816126346588134766e+00 7.678389643482880222e-02
1.200000000000000178e+00 6.277160644531250000e+00 6.234637385760376238e-02
1.300000000000000266e+00 5.576621055603027344e+00 5.277440513382464227e-02
1.400000000000000355e+00 5.186755180358886719e+00 4.770398884715133792e-02
1.500000000000000444e+00 4.692903041839599609e+00 4.445968931331665402e-02
1.600000000000000533e+00 4.508158683776855469e+00 4.328124220072635669e-02
1.700000000000000622e+00 4.281655788421630859e+00 4.188665172699847228e-02
1.800000000000000711e+00 4.075674533843994141e+00 4.067567331352056614e-02
1.900000000000000799e+00 3.861425399780273438e+00 3.950854169632556090e-02
2.000000000000000888e+00 3.632471799850463867e+00 3.802243150343026512e-02
2.100000000000000977e+00 3.657381057739257812e+00 3.813912564360404100e-02
2.200000000000001066e+00 3.533329010009765625e+00 3.748231458571488900e-02
2.300000000000001155e+00 3.508219718933105469e+00 3.734817370530183617e-02
2.400000000000001243e+00 3.463337659835815430e+00 3.694239931671922106e-02
2.500000000000001332e+00 3.470824718475341797e+00 3.698230867232413926e-02
2.600000000000001421e+00 3.515746831893920898e+00 3.722086618403454977e-02
2.700000000000001510e+00 3.616230487823486328e+00 3.774902439477079152e-02
2.800000000000001599e+00 3.662728786468505859e+00 3.799094208704273390e-02
2.900000000000001688e+00 3.620171070098876953e+00 3.776958598701107145e-02
3.000000000000001776e+00 3.696617364883422852e+00 3.816628896514245861e-02
3.100000000000001865e+00 3.605591058731079102e+00 3.769345207060899317e-02
3.200000000000001954e+00 3.646178483963012695e+00 3.790501276339973413e-02
3.300000000000002043e+00 3.560274839401245117e+00 3.745583166820928150e-02
3.400000000000002132e+00 3.466095924377441406e+00 3.695710777762774291e-02
3.500000000000002220e+00 3.339604854583740234e+00 3.627648666914597836e-02
3.600000000000002309e+00 3.180407047271728516e+00 3.540128609215357353e-02
3.700000000000002398e+00 3.085440158843994141e+00 3.486873943425292111e-02
3.800000000000002487e+00 2.913632869720458984e+00 3.388403247049102257e-02
3.900000000000002576e+00 2.695327043533325195e+00 3.258992920036372920e-02
4.000000000000002665e+00 2.663014650344848633e+00 3.239399119781768283e-02
4.100000000000003197e+00 2.497117996215820312e+00 3.136875048135627508e-02
4.200000000000002842e+00 2.433281421661376953e+00 3.096519698331293841e-02
