3.0 	 4.2450722495434044e-32 
3.75 	 8.867556682503468e-34 
4.0 	 3.687020499058398e-34 
4.5 	 9.189567960567762e-35 
5.0 	 3.3062644585990746e-35 
5.0 	 3.306264428655206e-35 
5.25 	 2.1879496848812407e-35 
6.0 	 8.334066649025029e-36 
6.0 	 8.33406643179058e-36 
6.25 	 6.470798596718831e-36 
7.0 	 3.4970574332868824e-36 
7.0 	 3.4970573921709256e-36 
7.5 	 2.5410925732441293e-36 
7.5 	 2.541092615794138e-36 
8.0 	 1.9480876419682795e-36 
8.75 	 1.4113950534629072e-36 
8.75 	 1.411395050741062e-36 
9.0 	 1.2884212489603053e-36 
9.0 	 1.2884212742432138e-36 
10.0 	 9.517780734269436e-37 
10.0 	 9.517780721112409e-37 
10.5 	 8.42645064415022e-37 
10.5 	 8.426450416825242e-37 
11.25 	 7.219744436016928e-37 
12.0 	 6.354684419650023e-37 
12.25 	 6.1201694716001905e-37 
12.5 	 5.907090676666002e-37 
13.5 	 5.2231626543429744e-37 
14.0 	 4.958063092728634e-37 
15.0 	 4.534642623075077e-37 
15.75 	 4.285931619973571e-37 
17.5 	 3.853648929500713e-37 
20.0 	 3.4345674727469734e-37 
25.0 	 2.7960508696071575e-37 
30.0 	 2.198017676416401e-37 
30.0 	 2.198017756267285e-37 
35.0 	 1.740317751509944e-37 
37.5 	 1.5748233435807356e-37 
40.0 	 1.4440087266190805e-37 
45.0 	 1.2596505636065116e-37 
50.0 	 1.1443350032938433e-37 
50.0 	 1.1443349946790634e-37 
52.5 	 1.103817939879668e-37 
60.0 	 1.0262097576188578e-37 
60.0 	 1.026209726637994e-37 
62.5 	 1.0106934365839252e-37 
70.0 	 9.840822086367389e-38 
70.0 	 9.840821808970665e-38 
75.0 	 9.782289467135187e-38 
75.0 	 9.782289299203906e-38 
80.0 	 9.78965487902464e-38 
87.5 	 9.89034200552275e-38 
87.5 	 9.890341867618336e-38 
90.0 	 9.942356785252827e-38 
90.0 	 9.942356940116247e-38 
100.0 	 1.0218181189555765e-37 
100.0 	 1.0218181319036308e-37 
105.0 	 1.0387851904525247e-37 
105.0 	 1.0387851939162382e-37 
112.5 	 1.0671805295789563e-37 
120.0 	 1.0983603340043075e-37 
122.5 	 1.1092603235134863e-37 
125.0 	 1.1203816473489392e-37 
135.0 	 1.1667753965936605e-37 
140.0 	 1.190941063439051e-37 
150.0 	 1.2408180375230213e-37 
157.5 	 1.2793457401126136e-37 
175.0 	 1.372095508659167e-37 
200.0 	 1.5095202652472959e-37 
250.0 	 1.7945375193940857e-37 
300.0 	 2.0868962431008332e-37 
300.0 	 2.086896222450435e-37 
350.0 	 2.3831813464630356e-37 
375.0 	 2.53226633990864e-37 
400.0 	 2.6818109575195243e-37 
450.0 	 2.9819523091626765e-37 
500.0 	 3.283125145345158e-37 
500.0 	 3.2831252033448664e-37 
525.0 	 3.434001182853345e-37 
600.0 	 3.887483898061984e-37 
600.0 	 3.887483922805372e-37 
625.0 	 4.038869955559641e-37 
700.0 	 4.493528281289279e-37 
700.0 	 4.493528291172314e-37 
750.0 	 4.796964057785651e-37 
750.0 	 4.7969640422377835e-37 
800.0 	 5.1006038136234e-37 
875.0 	 5.556367347915068e-37 
875.0 	 5.556367436238715e-37 
900.0 	 5.708355628285253e-37 
900.0 	 5.7083555899089786e-37 
1000.0 	 6.316575063301022e-37 
1000.0 	 6.316575047238907e-37 
1000.0 	 6.316575077302045e-37 
1050.0 	 6.620817298615904e-37 
1050.0 	 6.62081729098691e-37 
1125.0 	 7.077312175721244e-37 
1200.0 	 7.533938433177187e-37 
1225.0 	 7.686171928396647e-37 
1250.0 	 7.83841645988275e-37 
1250.0 	 7.838416724683728e-37 
1350.0 	 8.447494186941384e-37 
1400.0 	 8.752084715982245e-37 
1500.0 	 9.361352054740924e-37 
1500.0 	 9.36135215892465e-37 
1575.0 	 9.818366751363901e-37 
1750.0 	 1.0884905376190508e-36 
1750.0 	 1.088490570145473e-36 
2000.0 	 1.2408841933506652e-36 
2500.0 	 1.54573981923301e-36 
3000.0 	 1.850648362271414e-36 
3000.0 	 1.8506483959532733e-36 
3500.0 	 2.1555868632496163e-36 
3750.0 	 2.3080635997812718e-36 
4000.0 	 2.4605441289997875e-36 
4500.0 	 2.7655136947885458e-36 
5000.0 	 3.070492069978669e-36 
5000.0 	 3.07049205703026e-36 
5250.0 	 3.2229836047096824e-36 
6000.0 	 3.68046604244513e-36 
6000.0 	 3.680465941243303e-36 
6250.0 	 3.832962112013258e-36 
7000.0 	 4.290454699899459e-36 
7000.0 	 4.2904546371939526e-36 
7500.0 	 4.595452630300231e-36 
7500.0 	 4.595452691225648e-36 
8000.0 	 4.9004526540452136e-36 
8750.0 	 5.357955272777073e-36 
8750.0 	 5.3579553304771524e-36 
9000.0 	 5.510456653753862e-36 
9000.0 	 5.510456818858456e-36 
10000.0 	 6.120465087921035e-36 
10000.0 	 6.120465138793889e-36 
10500.0 	 6.425470572420136e-36 
10500.0 	 6.425470547726582e-36 
11250.0 	 6.882979940996427e-36 
12000.0 	 7.340490536675732e-36 
12250.0 	 7.492994211010127e-36 
12500.0 	 7.645498194926879e-36 
13500.0 	 8.255514564936346e-36 
14000.0 	 8.560523063179157e-36 
15000.0 	 9.170541181369006e-36 
15750.0 	 9.628055845943738e-36 
17500.0 	 1.0695590484123152e-35 
