3.0 	 2.974709576322685e-32 
3.75 	 6.179356389494949e-34 
4.0 	 2.5663190791502527e-34 
4.5 	 6.369771729986971e-35 
5.0 	 2.2781557241087138e-35 
5.0 	 2.278155655274845e-35 
5.25 	 1.502408120404233e-35 
6.0 	 5.6612102000067326e-36 
6.0 	 5.661210199907467e-36 
6.25 	 4.3808162085826416e-36 
7.0 	 2.348020698430231e-36 
7.0 	 2.348020694331386e-36 
7.5 	 1.6999568422808485e-36 
7.5 	 1.6999568423050697e-36 
8.0 	 1.3007027417233265e-36 
8.75 	 9.426098997418506e-37 
8.75 	 9.426098997341721e-37 
9.0 	 8.612597690438272e-37 
9.0 	 8.612597697874843e-37 
10.0 	 4.9477553968711595e-37 
10.0 	 4.947755418831842e-37 
10.5 	 3.4331804637536807e-37 
10.5 	 3.4331804638615806e-37 
11.25 	 2.0184879580379874e-37 
12.0 	 1.3071857140422584e-37 
12.25 	 1.1509561390373791e-37 
12.5 	 1.0211762940523839e-37 
13.5 	 6.757386299010257e-38 
14.0 	 5.682067193193564e-38 
15.0 	 4.233125867699663e-38 
15.75 	 3.5239123984791767e-38 
17.5 	 2.5215400397183074e-38 
20.0 	 1.8259898039001657e-38 
25.0 	 1.3020719168643952e-38 
30.0 	 1.1440861376913546e-38 
30.0 	 1.1440862159834776e-38 
35.0 	 1.0848186106826128e-38 
37.5 	 1.0582901988269319e-38 
40.0 	 1.0268185877979443e-38 
45.0 	 9.498632004829896e-39 
50.0 	 8.677228742967633e-39 
50.0 	 8.677228743192358e-39 
52.5 	 8.292814969273646e-39 
60.0 	 7.335392363880555e-39 
60.0 	 7.335392362941716e-39 
62.5 	 7.084698580888601e-39 
70.0 	 6.509026033146775e-39 
70.0 	 6.509026032033938e-39 
75.0 	 6.243958789106162e-39 
75.0 	 6.243958788473913e-39 
80.0 	 6.050426934389947e-39 
87.5 	 5.8609840973222586e-39 
87.5 	 5.86098446734858e-39 
90.0 	 5.818897447148494e-39 
90.0 	 5.81889744753177e-39 
100.0 	 5.7281104436132884e-39 
100.0 	 5.728110443972266e-39 
105.0 	 5.718861638904745e-39 
105.0 	 5.718861639379465e-39 
112.5 	 5.7380682544949316e-39 
120.0 	 5.788114119410893e-39 
122.5 	 5.810324420896512e-39 
125.0 	 5.8349285414153384e-39 
135.0 	 5.95377455665608e-39 
140.0 	 6.023412390433334e-39 
150.0 	 6.178709437377731e-39 
157.5 	 6.306609588793845e-39 
175.0 	 6.633471406498581e-39 
200.0 	 7.148266884269143e-39 
250.0 	 7.690209742085606e-39 
300.0 	 8.335475161520743e-39 
300.0 	 8.335475161892519e-39 
350.0 	 9.049624567784063e-39 
375.0 	 9.422803635232958e-39 
400.0 	 9.803710527594843e-39 
450.0 	 1.058295971874408e-38 
500.0 	 1.137906900126164e-38 
500.0 	 1.1379067327053178e-38 
525.0 	 1.1781795288429727e-38 
600.0 	 1.3003608029721812e-38 
600.0 	 1.3003608029197561e-38 
625.0 	 1.3414433773955372e-38 
700.0 	 1.465475011374821e-38 
700.0 	 1.465475011476861e-38 
750.0 	 1.5486750287919736e-38 
750.0 	 1.548674947625707e-38 
800.0 	 1.6321885396903284e-38 
875.0 	 1.757923685528475e-38 
875.0 	 1.7579236856780312e-38 
900.0 	 1.799937742467691e-38 
900.0 	 1.7999377425809174e-38 
1000.0 	 1.968396518426863e-38 
1000.0 	 1.9683964119843715e-38 
1000.0 	 1.9683963055024502e-38 
1050.0 	 2.0528250297630267e-38 
1050.0 	 2.0528251409996192e-38 
1125.0 	 2.1796674592491702e-38 
1200.0 	 2.3067033136880308e-38 
1225.0 	 2.3490852595212223e-38 
1250.0 	 2.3914840768977407e-38 
1250.0 	 2.391484340659685e-38 
1350.0 	 2.561228146462908e-38 
1400.0 	 2.6461748427579013e-38 
1500.0 	 2.816196056083415e-38 
1500.0 	 2.816196055357195e-38 
1575.0 	 2.94380765568073e-38 
1750.0 	 3.2418195300019594e-38 
1750.0 	 3.241819713639566e-38 
2000.0 	 3.667999332800818e-38 
2500.0 	 4.52135387376066e-38 
3000.0 	 5.375474082350287e-38 
3000.0 	 5.375474082524863e-38 
3500.0 	 6.230015838946425e-38 
3750.0 	 6.657398315497341e-38 
4000.0 	 7.08483115450514e-38 
4500.0 	 7.939822084247381e-38 
5000.0 	 8.794939434608095e-38 
5000.0 	 8.794939434456732e-38 
5250.0 	 9.222533064944614e-38 
6000.0 	 1.050541469563027e-37 
6000.0 	 1.0505414695651771e-37 
6250.0 	 1.0933071758150855e-37 
7000.0 	 1.221610387747122e-37 
7000.0 	 1.2216103878438195e-37 
7500.0 	 1.3071493106069148e-37 
7500.0 	 1.3071493107069282e-37 
8000.0 	 1.3926911810863017e-37 
8750.0 	 1.5210087381831456e-37 
8750.0 	 1.5210088277552197e-37 
9000.0 	 1.5637812795552779e-37 
9000.0 	 1.5637812795082796e-37 
10000.0 	 1.7348787351912519e-37 
10000.0 	 1.7348787351431555e-37 
10500.0 	 1.8204283227268298e-37 
10500.0 	 1.8204283227724044e-37 
11250.0 	 1.9487555470468068e-37 
12000.0 	 2.0770827569697032e-37 
12250.0 	 2.1198592593912013e-37 
12500.0 	 2.162636916242041e-37 
13500.0 	 2.333743264618683e-37 
14000.0 	 2.4192968472455247e-37 
15000.0 	 2.590409350491209e-37 
15750.0 	 2.718741652236132e-37 
17500.0 	 3.0181881915359722e-37 
